Kennzeichen,Beispiel
BLA,"Füllstandsensor, Flüssigkeitsstandmelder"
BMA,"FeuchteMessfühler, Luftfeuchtigkeits Messfühler"
BMA,Abluftfeuchtesensor
BMA,Fortluftfeuchtesensor
BMA,Außenluftfeuchtesensor
BMA,Raumtemperaturfeuchtesensor
BMA,Umluftfeuchtesensor
BMA,Zuluftfeuchtesensor
BMB,Raumhygrostat
BMB,Feuchteschalter
BPA,Drucksensor
BPA,Luftdrucksensor
BPA,Manometer
BPA,Abluftdrucksensor
BPA,Fortluftdrucksensor
BPA,Aussenluftdrucksensor
BPA,Zuluftdrucksensor
BPB,Absolutdruckschalter
BPB,Druckwächter
BPC,Filterwächter
BPC,Differenzialdrucksensor
BPD,Differenzdruckschalter
BPD,Leckwarngerät
BQA,Luftqualitätssensor
BQA,CO2 Sensor
BQA,VOC Sensor
BQA,CO Messfühler
BQB,Gasmelder
BQB,Konzentrationserkennungsschalter
BQC,Regensensor
BQE,Feinstaubsensor
BQF,Brandmelder
BQF,Rauchmelder
BQF,Rauchmelder linear
BQF,Rauchmelder mit Akustik
BQF,Rauchansaugsystem
BQF,Rauchansaugmelder
BRA,Lichtsensor
BRA,Helligkeitssensor
BRB,Lichtschranke
BRC,Flammenwächter
BRC,"Strahlungsmessgerät für nicht sichtbare Strahlung IR, UV"
BSC,Geschwindigkeitssensor
BSE,Drehzahlmesser
BSE,Windgeschwindigkeitssensor
BSH,Körperschallmesser
BSH,Einbruchalarmgeber
BSH,Vibrationsschalter
BTA,Temperatursensor
BTA,Thermostat
BTA,Ablufttemperatursensor
BTA,Frostsensor
BTA,Fortlufttemperatursensor
BTA,Außenlufttemperatursensor
BTA,Rücklauftemperatursensor
BTA,Raumtemperatursensor
BTA,Umlufttemperatursensor
BTA,Vorlauftemperatursensor
BTA,Zulufttemperatursensor
BTB,Hitzemelder
BTB,Temperaturwächter
BTB,Temperaturschalte
BTB,Kondensationswächter
BTB,Kondensattemperaturfühler
BTB,Taupunkttemperaturfühler
BTB,Taupunktwächter
BXA,Lautstärkeüberwachung
BXA,Schallmesswertgeber
BXA,Akkustiküberwachungssensor
BXB,Akustikindikator z.B. Glasbruch
BXD,Gesichtserkennungsgerät
BXD,Fingerabdruckleser
BXD,Irisscanner
BXD,Bilderkennungsgerät
BYA,Chipkartenlesegerät
BYA,Zutrittsleser
BYA,RFID Lesegerät
BYA,Magnetstreifen Lesegerät
BZA,Personenzähler
BZA,Personendetektor
BZC,Präsenzdetektor nicht Bewegungsmelder
CPA,Wärmespeicher
EAA,Lampe
EAA,Lichtquelle
EBA,Elektrokessel
EBC,Mischkammer
EMB,Heizkessel
EMB,Gaskessel
EMB,Dampfkessel
EMB,Brenner
EMB,Heizkessel Schnittstelle
EMB,Brenner Schnittstelle
EPB,Lufterwärmer
EPB,Nacherwärmer
EPB,Vorerwärmer
EPB,Wasservorerwärmer
EQB,Verdampfer
EQB,Kondensator
EQB,Rückkühleinheit
EQC,Gebläsekonvektor
EQC,Ventilator
EQD,Luftkühler
FCB,Motorschutzschalter
GP_,Pumpe
GPA,Zirkulationspumpe
GPH,Warmwasserpumpe
GPH,Kondensatpumpe
GPH,Primärpumpe
GPH,Sekundärpumpe
GPH,Wrgpumpe
GPK,Kaltwasserpumpe
GPK,Kühlwasserpumpe
GPL,Kühlerpumpe
GPL,Erwärmerpumpe Nacherhitzer
GPL,Erwärmerpumpe Vorerhitzer
GQA,Kompressor
GQA,Kälteverdichter
GQA,Gaskompressor
GQB,Ventilator
GQB,Abluftventilator
GQB,Doppelventilator
GQB,Fortluftventilator
GQB,Luftheizer
GQB,Aussenluftventilator
GQB,Ventilatorregler
GQB,Umluftventilator
GQB,Zuluftventilator
HQB,Filter
HQB,Abluftfilter
HQB,Elektrofilter
HQB,Fortluftfilter
HQB,Aussluftfilter
HQB,Umluftfilter
HQB,Zuluftfilter
HWB,Befeuchter
HWB,Dampfbefeuchter
HWB,Ultraschallbefeuchter
KEB,Automationsstation
KED,Wlanrouter
KFE,Tasterschnittstelle
KJA,Volumenstromregler
KJA,Volumenstromregler Abluft
KJA,Volumenstromregler Fortluft
KJA,Volumenstromregler Aussenluft
KJA,Volumenstromregler Raum
KJA,Volumenstromregler Zuluft
KJB,Schliesszylinder
MAA,Jalousiemotor
MAA,Jalousieaktor
MBA,Fensterantrieb
MBB,"Ventilantrieb, Stellantrieb"
MDA,Thermoaktor
PHA,Display
PHA,Raumpanel
PZA,Blitzleuchte
PZA,Alarmindikator
QBB,Sicherung
QMA,Absperrventil
QN_,Ventil
QNA,Frischwasserventil
QNA,Kühlventil
QNA,Kaltwasserventil
QNA,Kühlwasserventil
QNA,Warmwasserventil
QNA,Mischventil
QNA,Deckenheizventil
QNA,Deckenventil
QNA,Deckenkühlventil
QNB,Steuerklappe
QNB,Gassteuerventil
RNB,Klappe
RNB,Volumenstromregler VVS
RNB,Abluftklappe
RNB,Abluft Volumenstromregler
RNB,Bypassklappe
RNB,Entrauchungsklappe
RNB,Fortluftklappe
RNB,Klappe Schnittstelle
RNB,Mischluftklappe
RNB,Aussenluftklappe
RNB,Absperrklappe
RNB,Umluftklappe
RNB,Absperrklappe Ventilator
RNB,Zuluftklappe
RNB,Zuluft Volumenstromregler
RUC,Zutrittsverwaltungsgerät
RUC,Drehkreuz
SGC,Notfallknopf
SGC,Handmelder
SGC,Feuermelder manuell
SGC,Druckknopfmelder
SJA,Kippschalter
SJA,Schalter
SJB,Taster
SJB,Jalousietaster
SJC,Raumbediengerät
SJC,Bediengerät
SJC,Raumbediengerät
TAC,Frequenzumrichter
TBA,Stromwandler
TBA,Stromversorgung
TBA,Stromrichter
TFB,Bluetooth Empfänger
TFC,Koppler
TFC,Druckmessumformer
TFC,Differenzdruck Messumformer
UAC,Leuchte
UBA,Kabeltrasse
UCC,Abzug
UCC,Laborabzug
WG_,Kabel
XDB,Klemmdose
MAA,Elektromotorischer Drehantrieb
MBA,Elektromotorischer Stellantrieb
UCA,Raum Controller
KED,BACnet Router
KED,Gateway
BQA,Luftkanalqualitätsfühler
QAC,Dimmer
BTA,Kabeltemperaturfühler
BPC,Luftkanaldruckdifferenzfühler
BTA,Luftkanaltemperaturfühler
